out_id,MeanDecreaseAccuracy,MeanDecreaseAccuracy.pval,Run,Group_type
7155796f8eb72a7b1564adb788d171cb,1.732435983,0.03960396,18,CTL
fcb6828a045dc6a69bad8b8de33f7547,1.543815617,0.02970297,18,CTL
4999816dd626f1b375f8092ac7f83531,1.417013686,0.02970297,18,CTL
d0700ba5c8c218774c4ed98fcc99590a,1.416917032,0.02970297,18,CTL
e467be7d3b2d8208283d25a3e8e02916,1.416709514,0.01980198,18,CTL
40005a622f388b5e29824bb5a5091c8e,1.416103918,0.02970297,18,CTL
32f4c7183e966e20b5632f4f86ebdf9f,1.001001503,0.03960396,18,CTL
3956d7dda2f07a398d67b82d8120a62e,1.001001503,0.01980198,18,CTL
db0e1b09e388db92739e43546ccd56a2,1.001001503,0.03960396,18,CTL
8f4e12a824ebe83aa538ab277f6449e3,1.001001503,0.03960396,18,CTL
29fbc7e5021229480248fa7466a499a2,7.17482453,0.00990099,19,CTL
2740cf2417c92847cc298cbd71dd1fcd,6.757239946,0.00990099,19,CTL
b3caf1cebbd99b08e7814febe747ea05,6.73935213,0.00990099,19,CTL
17ae20a577370dc92154c6b1f5b2a5aa,6.145951421,0.00990099,19,CTL
1f0532e025d966a685fd0d1f3144bc8a,5.774675705,0.00990099,19,CTL
7554ab04641923e9511641bb3722769c,4.799633596,0.01980198,19,CTL
a2cec0e8d7fe26f1b4376f3692c2c51e,4.778984031,0.00990099,19,CTL
e3f6085120269cc587278b4f3486c200,4.699247677,0.00990099,19,CTL
945184b6386c192c0066e0a98a154780,4.500349172,0.00990099,19,CTL
0ed3a6836e138f14044f6950ad7280d2,4.429828512,0.00990099,19,CTL
59f7d8a7f37d6eeec95eb556f33da267,4.394239507,0.00990099,19,CTL
f9612c98d79c37a803a973724113cef6,4.106043197,0.01980198,19,CTL
f4e78e2e397dc8bd3ca2f87c245a8773,4.105829449,0.00990099,19,CTL
ddfd49f939f92958b1ec816741055348,3.78912717,0.00990099,19,CTL
e708751e62639cc0951c413f92ea7620,3.712230281,0.00990099,19,CTL
e606e6a9dbcbaefd0fe8f53571bbcab0,3.599854029,0.01980198,19,CTL
6e3e062d65c1b047950a2492118eb70b,3.406475465,0.01980198,19,CTL
4bc29222703188e33f91bbc7f5e197cf,3.291895246,0.00990099,19,CTL
63afe8e6aac58bf0d670a82ca5bc574c,3.177678101,0.00990099,19,CTL
ca9c66d47347c03d0343d6fe03ed8636,3.126921074,0.02970297,19,CTL
394eda29c886632f514dd94b58381186,3.109569101,0.03960396,19,CTL
e811a0533e11feeb36b2121eb5d26458,3.084239043,0.01980198,19,CTL
2bd9309f2f97cae51d18d06ea1ca519a,3.040889625,0.03960396,19,CTL
5648dccee530d68ceb3e4d7d22cf8756,2.932118968,0.03960396,19,CTL
0f9638d2552efe175d8e971e60bca94f,2.856198709,0.01980198,19,CTL
e3a0a2d8316f0af7d48c8284931cc8e5,2.855481862,0.00990099,19,CTL
485b61658eddfbbe67e757221b0d8ab6,2.726336542,0.01980198,19,CTL
f992dfdf7e8ebde2cd041f7e4100beff,2.576394335,0.02970297,19,CTL
365bfd091ff876a2a7e7dd123604ed1b,2.54907723,0.04950495,19,CTL
9382cd508f3bd05365a844dea9bc2162,2.506743294,0.02970297,19,CTL
3314f79e9714b7950f7a2c7e236333b0,2.379285428,0.02970297,19,CTL
7d9c7ec3d7b43d3944aea938e9feb717,2.334912321,0.02970297,19,CTL
c1aff6e411940a2aa4c27aa18a3143cc,2.292076673,0.03960396,19,CTL
7a6d4a1bfc7606e2b28d1aec9abe8368,2.279850399,0.01980198,19,CTL
c46bbc713c20ec576a423bba0cba5281,2.243292209,0.04950495,19,CTL
e31678836ca29c0ebde1bd1003bcdca6,2.2246668,0.01980198,19,CTL
e78ecb138a8bee2a728274b849db12c1,2.170043691,0.02970297,19,CTL
134bcf72f243a6b77d97673e75b1564f,2.124216955,0.03960396,19,CTL
edcc1ae48cdbc75eed8ee269a2c766d3,1.796843005,0.03960396,19,CTL
08b7425844d58781f80b701088d843e8,1.736986482,0.00990099,19,CTL
cb10f28ef642f86d220224084231249e,1.736975754,0.03960396,19,CTL
e8d76524ca9c559b3bd5684b3c6fb923,1.732259661,0.02970297,19,CTL
3481fa43fe5fba6aecdc7f9aae6ed9c0,1.725676541,0.00990099,19,CTL
70dbac76545ca7f0d29e40f47caf5706,1.69191688,0.04950495,19,CTL
298c30194a5ba8e508cacc7b71c2badc,1.68157695,0.03960396,19,CTL
67c513597110e7c0bdf71d7a30a002c0,1.632507538,0.03960396,19,CTL
f8781b5e3419815b2ae2f762b8ea7fb6,1.613279106,0.04950495,19,CTL
c6c3ab4e828fb40d6e05967b7aac9338,1.417050503,0.03960396,19,CTL
cf4a88a3c7021ff0376925fdab33b287,1.416913299,0.03960396,19,CTL
5716f18efcee83d32806a0fca33f16bf,1.416909407,0.02970297,19,CTL
e7913e99ee7daca487ca93747453bbe3,1.416777083,0.03960396,19,CTL
990d5d6b1c7d64f44f43ccc70583003f,1.416754315,0.00990099,19,CTL
0a6e6c3b53cf34ee3c842fa90688635a,1.416130936,0.04950495,19,CTL
1eec8f0cd44709879ec55e9a09daff9d,1.001001503,0.02970297,19,CTL
74a09cf8fa78e360a1d2080ca1f36faf,1.001001503,0.04950495,19,CTL
89141872710c9a49d865e55f2a35fe5e,1.001001503,0.04950495,19,CTL
22e1b59f810012640a177c29d48d1758,1.001001503,0.02970297,19,CTL
29fbc7e5021229480248fa7466a499a2,8.501504215,0.00990099,20,CTL
b3caf1cebbd99b08e7814febe747ea05,7.437628056,0.00990099,20,CTL
e708751e62639cc0951c413f92ea7620,7.034434544,0.00990099,20,CTL
17ae20a577370dc92154c6b1f5b2a5aa,6.887295185,0.00990099,20,CTL
2740cf2417c92847cc298cbd71dd1fcd,6.476502396,0.00990099,20,CTL
0ed3a6836e138f14044f6950ad7280d2,6.417789317,0.00990099,20,CTL
e3f6085120269cc587278b4f3486c200,5.734919846,0.00990099,20,CTL
59f7d8a7f37d6eeec95eb556f33da267,5.166814308,0.00990099,20,CTL
8674dcf0cfe35939037fa9a5b986866f,4.871212925,0.00990099,20,CTL
5648dccee530d68ceb3e4d7d22cf8756,4.631137067,0.00990099,20,CTL
2df371c65a7a3622b70415bd07c4081f,4.562275149,0.00990099,20,CTL
63afe8e6aac58bf0d670a82ca5bc574c,4.070268364,0.01980198,20,CTL
0ab207b9089db29f14a89594023c2963,4.041332099,0.00990099,20,CTL
cd9401a6bce4a63af516d06d2a843f9d,3.79485646,0.01980198,20,CTL
1f0532e025d966a685fd0d1f3144bc8a,3.771720093,0.01980198,20,CTL
3eb129ba3c12a44620647798dde41194,3.582740758,0.01980198,20,CTL
12695f12ae8b1210e9d3acf090b554e3,3.481564124,0.00990099,20,CTL
d50fe0084836847342908c887cf3cdb8,3.462895706,0.00990099,20,CTL
499799ce203867cdcca7cf04492872a7,3.365438759,0.00990099,20,CTL
f4e78e2e397dc8bd3ca2f87c245a8773,3.275108164,0.00990099,20,CTL
369e22b89e21ac2f61463c6cbd9af5fe,3.260620426,0.00990099,20,CTL
2bd9309f2f97cae51d18d06ea1ca519a,3.096681073,0.01980198,20,CTL
f9612c98d79c37a803a973724113cef6,3.078590613,0.00990099,20,CTL
732f61386b8757029b0891b0ddde928f,3.025117731,0.00990099,20,CTL
6941eda7df776b8ff1deeb8824906b14,2.987994062,0.00990099,20,CTL
394eda29c886632f514dd94b58381186,2.88622769,0.04950495,20,CTL
4bc29222703188e33f91bbc7f5e197cf,2.881497034,0.01980198,20,CTL
ba430d5e27861988066538a27c3742d0,2.787795707,0.00990099,20,CTL
e3a0a2d8316f0af7d48c8284931cc8e5,2.781240626,0.00990099,20,CTL
485b61658eddfbbe67e757221b0d8ab6,2.772621754,0.01980198,20,CTL
e811a0533e11feeb36b2121eb5d26458,2.626764222,0.00990099,20,CTL
f8781b5e3419815b2ae2f762b8ea7fb6,2.560760886,0.00990099,20,CTL
cc2a0f4ca982a6c49e35915841d63c52,2.55360024,0.00990099,20,CTL
945184b6386c192c0066e0a98a154780,2.527189944,0.04950495,20,CTL
9382cd508f3bd05365a844dea9bc2162,2.443784643,0.02970297,20,CTL
d7926eba30ca0f01bac6fc5d090e9ab9,2.425181287,0.03960396,20,CTL
e31678836ca29c0ebde1bd1003bcdca6,2.398598291,0.00990099,20,CTL
2084618eebd66d047c491005d60656c1,2.333607259,0.04950495,20,CTL
fc7d5238a360c4ca3b6d10992b1d9c4c,2.162134127,0.01980198,20,CTL
310ab433faac5fab0765d87127d7578f,2.101618641,0.03960396,20,CTL
9f62f149521020bfdc706fff694712ed,2.086110972,0.04950495,20,CTL
cdf14d2fed157f8032715a22d3bf4573,2.044041093,0.03960396,20,CTL
7554ab04641923e9511641bb3722769c,2.021121973,0.01980198,20,CTL
0f9638d2552efe175d8e971e60bca94f,1.971017487,0.02970297,20,CTL
e93b313352019b8113e7fc66bf757917,1.909304465,0.02970297,20,CTL
a2cec0e8d7fe26f1b4376f3692c2c51e,1.874956079,0.03960396,20,CTL
8d486a1ef4de397ed70a093b0718ea55,1.735834061,0.04950495,20,CTL
6cb9aa1cdff5058df57d21457965cefc,1.724776255,0.04950495,20,CTL
a67e39cde3e161c230190878d6c2fb3d,1.718665371,0.03960396,20,CTL
c6d3727100d2f11b93aed61d77fdb738,1.669842194,0.04950495,20,CTL
315950af8204138bfcfeb1affddcdf61,1.599844695,0.04950495,20,CTL
6dae5b0e9919e8bb37388912b4af38a0,1.362689547,0.04950495,20,CTL
0da6c3a85f32e595de0c51d2b08f7d38,1.001001503,0.02970297,20,CTL
40e57dc1b1360d39f529b23f435779b7,1.001001503,0.00990099,20,CTL
28253162bfd03feed7884f1fa89be177,1.001001503,0.01980198,20,CTL
74a09cf8fa78e360a1d2080ca1f36faf,1.001001503,0.04950495,20,CTL
3bac14d2805bf995afe9d316a5777b1e,1.001001503,0.04950495,20,CTL
12322f15c5dcca422f121c2e90eb3566,1.001001503,0.02970297,20,CTL
7ea4e733ba73f27487dbf83bf34246e3,1.001001503,0.02970297,20,CTL
5f7eb8176a66b6389720dc959c1e5758,1.001001503,0.04950495,20,CTL
327b1c6b653117bff74f7b928776df94,0.068193278,0.04950495,20,CTL
29fbc7e5021229480248fa7466a499a2,9.885128974,0.00990099,21,CTL
0ed3a6836e138f14044f6950ad7280d2,8.351351429,0.00990099,21,CTL
e3f6085120269cc587278b4f3486c200,7.370343455,0.00990099,21,CTL
2740cf2417c92847cc298cbd71dd1fcd,7.220625879,0.00990099,21,CTL
2bd9309f2f97cae51d18d06ea1ca519a,6.438958547,0.00990099,21,CTL
a2cec0e8d7fe26f1b4376f3692c2c51e,6.357647768,0.00990099,21,CTL
f4e78e2e397dc8bd3ca2f87c245a8773,5.962318211,0.00990099,21,CTL
59f7d8a7f37d6eeec95eb556f33da267,5.932199428,0.00990099,21,CTL
945184b6386c192c0066e0a98a154780,5.726302318,0.00990099,21,CTL
b3caf1cebbd99b08e7814febe747ea05,4.708116928,0.00990099,21,CTL
17ae20a577370dc92154c6b1f5b2a5aa,4.680207825,0.00990099,21,CTL
63afe8e6aac58bf0d670a82ca5bc574c,3.940030401,0.01980198,21,CTL
4bc29222703188e33f91bbc7f5e197cf,3.824325408,0.00990099,21,CTL
0f9638d2552efe175d8e971e60bca94f,3.579539485,0.01980198,21,CTL
7d9c7ec3d7b43d3944aea938e9feb717,3.544729804,0.00990099,21,CTL
edcc1ae48cdbc75eed8ee269a2c766d3,3.4884967,0.00990099,21,CTL
c1aff6e411940a2aa4c27aa18a3143cc,3.315658118,0.00990099,21,CTL
1f0532e025d966a685fd0d1f3144bc8a,3.270734659,0.00990099,21,CTL
394eda29c886632f514dd94b58381186,3.186733101,0.03960396,21,CTL
0ab207b9089db29f14a89594023c2963,3.122192549,0.01980198,21,CTL
7554ab04641923e9511641bb3722769c,3.095254146,0.02970297,21,CTL
3860fb8719be03e4c32923cb8339c30b,2.945992005,0.03960396,21,CTL
8674dcf0cfe35939037fa9a5b986866f,2.800042441,0.01980198,21,CTL
cbef40f459197faa8de7bba6a4764a34,2.789843608,0.01980198,21,CTL
2d12e22c058f6a1822a86b72e6274d05,2.767369941,0.02970297,21,CTL
b688fd2360318f8ca8b3cc33fb7af7d2,2.72668612,0.02970297,21,CTL
e708751e62639cc0951c413f92ea7620,2.679682983,0.02970297,21,CTL
c3a43e9dca56be145dbc08c893128e6f,2.596009058,0.01980198,21,CTL
e31678836ca29c0ebde1bd1003bcdca6,2.389507824,0.00990099,21,CTL
c534548ccace1ea014bf16387ce349ab,2.374245742,0.02970297,21,CTL
c014b3c483e350bb66d509b6a360c015,2.328328622,0.02970297,21,CTL
2df371c65a7a3622b70415bd07c4081f,2.267285539,0.04950495,21,CTL
fe73e5d0bdfc14cc89078fe6b9500b15,2.264396155,0.03960396,21,CTL
279f375792b57be5129aa7a5b347e48f,2.24597293,0.03960396,21,CTL
d50fe0084836847342908c887cf3cdb8,2.167466263,0.04950495,21,CTL
ba430d5e27861988066538a27c3742d0,2.111895844,0.04950495,21,CTL
adc7d2f50d1dcbc80910340654565eb5,2.005876664,0.00990099,21,CTL
e3a0a2d8316f0af7d48c8284931cc8e5,1.938431865,0.02970297,21,CTL
fd5005ac95e4d83b960a433c10d1f59a,1.898115911,0.03960396,21,CTL
e78ecb138a8bee2a728274b849db12c1,1.889257756,0.04950495,21,CTL
9ec8c45ceef6ba51add7b3d075ed401c,1.868797277,0.00990099,21,CTL
cdf14d2fed157f8032715a22d3bf4573,1.631219863,0.04950495,21,CTL
101951aabf4e77306397fe2aef3a7e88,1.417011472,0.04950495,21,CTL
b332b9a4d638a1f226e57c94a40f1450,1.416228217,0.01980198,21,CTL
03d86f1ed9e0a28d0501570242b33fb2,1.001001503,0.04950495,21,CTL
ec6732c2e0d4cf64b3d0350e7fe3defb,1.001001503,0.01980198,21,CTL
29fbc7e5021229480248fa7466a499a2,7.431719523,0.00990099,22,CTL
0ed3a6836e138f14044f6950ad7280d2,7.196336778,0.00990099,22,CTL
b3caf1cebbd99b08e7814febe747ea05,6.590663427,0.00990099,22,CTL
e708751e62639cc0951c413f92ea7620,6.455076176,0.00990099,22,CTL
945184b6386c192c0066e0a98a154780,6.027486159,0.00990099,22,CTL
17ae20a577370dc92154c6b1f5b2a5aa,5.838598758,0.00990099,22,CTL
59f7d8a7f37d6eeec95eb556f33da267,5.385822639,0.00990099,22,CTL
2bd9309f2f97cae51d18d06ea1ca519a,5.301341333,0.00990099,22,CTL
e3f6085120269cc587278b4f3486c200,5.13189399,0.00990099,22,CTL
2740cf2417c92847cc298cbd71dd1fcd,4.915205284,0.00990099,22,CTL
f9612c98d79c37a803a973724113cef6,4.668760772,0.00990099,22,CTL
394eda29c886632f514dd94b58381186,4.408524758,0.00990099,22,CTL
c1aff6e411940a2aa4c27aa18a3143cc,4.296543099,0.00990099,22,CTL
6941eda7df776b8ff1deeb8824906b14,4.206554482,0.00990099,22,CTL
a2cec0e8d7fe26f1b4376f3692c2c51e,3.704160363,0.00990099,22,CTL
7d9c7ec3d7b43d3944aea938e9feb717,3.631433608,0.00990099,22,CTL
2df371c65a7a3622b70415bd07c4081f,3.615536015,0.03960396,22,CTL
310ab433faac5fab0765d87127d7578f,3.544747984,0.00990099,22,CTL
63afe8e6aac58bf0d670a82ca5bc574c,3.389381499,0.01980198,22,CTL
900459d7792d6eda2a65aa3b2063fad6,3.321758932,0.00990099,22,CTL
f1de39e0571da03533a12a74e145ed59,3.241587155,0.02970297,22,CTL
5648dccee530d68ceb3e4d7d22cf8756,3.00518872,0.00990099,22,CTL
3860fb8719be03e4c32923cb8339c30b,2.987674404,0.01980198,22,CTL
0742cfecfd813221ea093f30fae710a1,2.866712457,0.03960396,22,CTL
0999f4e86c94093f74e23b12501455f8,2.865683098,0.01980198,22,CTL
edcc1ae48cdbc75eed8ee269a2c766d3,2.847272602,0.03960396,22,CTL
0ab207b9089db29f14a89594023c2963,2.818636,0.00990099,22,CTL
f4e78e2e397dc8bd3ca2f87c245a8773,2.747047065,0.02970297,22,CTL
3eb129ba3c12a44620647798dde41194,2.738632142,0.01980198,22,CTL
e3a0a2d8316f0af7d48c8284931cc8e5,2.671724858,0.00990099,22,CTL
97a1525f07b2ae9d88c593fdf7061d9c,2.557205982,0.02970297,22,CTL
fa827705c819eccd7e1ac2b6b71df1fc,2.542602631,0.01980198,22,CTL
2084618eebd66d047c491005d60656c1,2.52336476,0.01980198,22,CTL
2caf2453f7c312610926a8f735e90a07,2.466574193,0.04950495,22,CTL
eae880eaa9c99650e399d9b4eb5dd3b0,2.450504719,0.01980198,22,CTL
021cec1991db0604b58a15c8568348c2,2.426149277,0.01980198,22,CTL
98bcf713cdab713b589f72f2ebcef570,2.419477396,0.01980198,22,CTL
e606e6a9dbcbaefd0fe8f53571bbcab0,2.390874571,0.03960396,22,CTL
12695f12ae8b1210e9d3acf090b554e3,2.318978844,0.01980198,22,CTL
02d4ebb6e0d95cd401ff7f9b09f04c5f,2.309567126,0.02970297,22,CTL
cbef40f459197faa8de7bba6a4764a34,2.300341226,0.01980198,22,CTL
7554ab04641923e9511641bb3722769c,2.271542695,0.04950495,22,CTL
6e3e062d65c1b047950a2492118eb70b,2.244906432,0.02970297,22,CTL
fe73e5d0bdfc14cc89078fe6b9500b15,2.192669543,0.01980198,22,CTL
adde305ce1d3a1e21cb2f12f2b1c0123,2.095337332,0.04950495,22,CTL
3714db21d59bf50cff3ddd13ce2ebd2c,2.073719049,0.03960396,22,CTL
ef750b49ce41dc588180d0b2d4751419,1.919107342,0.02970297,22,CTL
90f872d94f42cbb2cfc5f598331ebef8,1.908317741,0.00990099,22,CTL
08f7955565c8510afbf33312175d83a1,1.736511345,0.01980198,22,CTL
61eb84d2c1b237d12e5820d0e8491d16,1.41672858,0.00990099,22,CTL
5e262159bb77c7809e046104cc9207f8,1.378289521,0.04950495,22,CTL
928dff8ffe5ed9f5b8f90b212c8ccb71,1.331597418,0.04950495,22,CTL
0606870e7caf9d39f42f23dff84c6190,1.328949871,0.00990099,22,CTL
9dec3f74a1bb4a218319fedb79ee461b,1.114344231,0.04950495,22,CTL
b2cfdc6bb04b4e3193d0ed9b5fdd7393,1.001001503,0.04950495,22,CTL
a24c0e9d2e39a47fc0ca1c0286159837,1.001001503,0.01980198,22,CTL
cf490f79d7d0c13e2370378da5a11237,1.001001503,0.02970297,22,CTL
adc7d2f50d1dcbc80910340654565eb5,1.001001503,0.04950495,22,CTL
e81a28e82ee644a0c0165248591bb568,1.001001503,0.01980198,22,CTL
35cbb315e019e0a8768d4b73862df415,1.001001503,0.04950495,22,CTL
687d35fcceb1b41532cb5a1b39978810,1.001001503,0.02970297,22,CTL
29fbc7e5021229480248fa7466a499a2,7.743143624,0.00990099,23,CTL
2740cf2417c92847cc298cbd71dd1fcd,7.08309283,0.00990099,23,CTL
17ae20a577370dc92154c6b1f5b2a5aa,7.05002642,0.00990099,23,CTL
b3caf1cebbd99b08e7814febe747ea05,6.51188704,0.00990099,23,CTL
0ed3a6836e138f14044f6950ad7280d2,6.253807299,0.00990099,23,CTL
e3f6085120269cc587278b4f3486c200,5.958598124,0.00990099,23,CTL
f4e78e2e397dc8bd3ca2f87c245a8773,5.909181982,0.00990099,23,CTL
e708751e62639cc0951c413f92ea7620,5.393499786,0.00990099,23,CTL
2bd9309f2f97cae51d18d06ea1ca519a,4.845160182,0.00990099,23,CTL
59f7d8a7f37d6eeec95eb556f33da267,4.611622805,0.00990099,23,CTL
3860fb8719be03e4c32923cb8339c30b,4.417464427,0.00990099,23,CTL
7d9c7ec3d7b43d3944aea938e9feb717,4.189032162,0.00990099,23,CTL
945184b6386c192c0066e0a98a154780,3.974188225,0.00990099,23,CTL
cbef40f459197faa8de7bba6a4764a34,3.832848355,0.00990099,23,CTL
d50fe0084836847342908c887cf3cdb8,3.818780928,0.01980198,23,CTL
e341d76ffa2250ed506c5fb284abdca6,3.790570322,0.01980198,23,CTL
1f0532e025d966a685fd0d1f3144bc8a,3.748528796,0.02970297,23,CTL
63afe8e6aac58bf0d670a82ca5bc574c,3.711159709,0.02970297,23,CTL
ba430d5e27861988066538a27c3742d0,3.709013335,0.00990099,23,CTL
2df371c65a7a3622b70415bd07c4081f,3.600296334,0.01980198,23,CTL
e811a0533e11feeb36b2121eb5d26458,3.521192317,0.00990099,23,CTL
4bc29222703188e33f91bbc7f5e197cf,3.262120455,0.00990099,23,CTL
a2cec0e8d7fe26f1b4376f3692c2c51e,3.213548645,0.00990099,23,CTL
e78ecb138a8bee2a728274b849db12c1,3.010314216,0.00990099,23,CTL
cb7b110627b75c179449ecb70f8bc8d0,2.925550457,0.01980198,23,CTL
7a6d4a1bfc7606e2b28d1aec9abe8368,2.917192108,0.01980198,23,CTL
f9612c98d79c37a803a973724113cef6,2.73700164,0.01980198,23,CTL
98bcf713cdab713b589f72f2ebcef570,2.669417951,0.03960396,23,CTL
82937d1e297184cd97c61679358f703b,2.502157351,0.02970297,23,CTL
3eb129ba3c12a44620647798dde41194,2.441733216,0.03960396,23,CTL
fcb6828a045dc6a69bad8b8de33f7547,2.431906469,0.02970297,23,CTL
221dbaf580e1944a357a16526a4ca143,2.415027379,0.02970297,23,CTL
02ed3db36ac309dbfe88cfe86ed18546,2.285615231,0.04950495,23,CTL
499799ce203867cdcca7cf04492872a7,2.199182296,0.02970297,23,CTL
e7e1373564db3d14aa3c8cb4371d2f41,2.175632907,0.03960396,23,CTL
e3a0a2d8316f0af7d48c8284931cc8e5,2.148043016,0.02970297,23,CTL
3481fa43fe5fba6aecdc7f9aae6ed9c0,2.138002455,0.00990099,23,CTL
12695f12ae8b1210e9d3acf090b554e3,2.135730129,0.03960396,23,CTL
1ee7bf98ab815301c3c3e7407cebfa65,2.079955141,0.03960396,23,CTL
5737e058385a6a34a3bcfdec9f73df47,2.058870109,0.04950495,23,CTL
8674dcf0cfe35939037fa9a5b986866f,1.974422065,0.01980198,23,CTL
ddfd49f939f92958b1ec816741055348,1.948593295,0.01980198,23,CTL
d6f755d0dc0492d4a62ee3748fad3ffe,1.921244829,0.04950495,23,CTL
2ead969d237d97c12d2e10f9ab71fbf2,1.893938937,0.04950495,23,CTL
fd5005ac95e4d83b960a433c10d1f59a,1.733420637,0.02970297,23,CTL
ca9c66d47347c03d0343d6fe03ed8636,1.679771096,0.04950495,23,CTL
9b84c28457b400b5694dd08547a42e61,1.660293672,0.04950495,23,CTL
279f375792b57be5129aa7a5b347e48f,1.631192713,0.02970297,23,CTL
3fe98fde3a891d7d986d62b2beae4628,1.628326658,0.04950495,23,CTL
5e262159bb77c7809e046104cc9207f8,1.417050503,0.03960396,23,CTL
7b4e7e960609cdfb2f01736f42b6609a,1.417011472,0.01980198,23,CTL
5fa3aedd9da3fc11f102d7e27e697835,1.416920614,0.01980198,23,CTL
328a59155e7c500bab1a2d84cab1e4f8,1.41669934,0.01980198,23,CTL
b2641dcddb2ee9ca0b23bfa5fc18157b,1.416594789,0.04950495,23,CTL
a4f1f1cf107b1240a0e2209b47d83b09,1.416291394,0.04950495,23,CTL
056bf8302dac6feaf97bbb7e59b18bad,1.41381395,0.01980198,23,CTL
aca6896b4e18ae939e2107de6c36a2ad,1.001001503,0.01980198,23,CTL
3c9d6af8ad46253a256c7a38e604d83c,1.001001503,0.03960396,23,CTL
758145b17b44b687c02e498f9b27ce6e,1.001001503,0.01980198,23,CTL
2ddb265987d9e15564c88ea5233e9fc4,1.001001503,0.03960396,23,CTL
2d5547276eaac4d30c656131f425248a,1.001001503,0.02970297,23,CTL
9e9c4270966cf507485654eb33a69880,1.001001503,0.01980198,23,CTL
17ae20a577370dc92154c6b1f5b2a5aa,8.693235281,0.00990099,24,CTL
59f7d8a7f37d6eeec95eb556f33da267,7.028103971,0.00990099,24,CTL
e3f6085120269cc587278b4f3486c200,6.927043238,0.00990099,24,CTL
0ed3a6836e138f14044f6950ad7280d2,6.667133073,0.00990099,24,CTL
b3caf1cebbd99b08e7814febe747ea05,6.414428301,0.00990099,24,CTL
e708751e62639cc0951c413f92ea7620,6.353241093,0.00990099,24,CTL
29fbc7e5021229480248fa7466a499a2,6.298802972,0.00990099,24,CTL
945184b6386c192c0066e0a98a154780,6.287865498,0.00990099,24,CTL
2740cf2417c92847cc298cbd71dd1fcd,6.156262676,0.00990099,24,CTL
63afe8e6aac58bf0d670a82ca5bc574c,4.983491022,0.00990099,24,CTL
2bd9309f2f97cae51d18d06ea1ca519a,4.849954889,0.00990099,24,CTL
1f0532e025d966a685fd0d1f3144bc8a,4.464300041,0.01980198,24,CTL
7d9c7ec3d7b43d3944aea938e9feb717,4.290786458,0.00990099,24,CTL
8674dcf0cfe35939037fa9a5b986866f,3.809161562,0.00990099,24,CTL
c3a43e9dca56be145dbc08c893128e6f,3.564803934,0.00990099,24,CTL
cd9401a6bce4a63af516d06d2a843f9d,3.32603505,0.00990099,24,CTL
7554ab04641923e9511641bb3722769c,3.260799435,0.00990099,24,CTL
5648dccee530d68ceb3e4d7d22cf8756,3.193676603,0.01980198,24,CTL
2caf2453f7c312610926a8f735e90a07,3.170182581,0.03960396,24,CTL
ddfd49f939f92958b1ec816741055348,3.142840475,0.00990099,24,CTL
ba430d5e27861988066538a27c3742d0,3.087846261,0.04950495,24,CTL
079cc7cdc86ebd337c3c029754926677,2.970401308,0.02970297,24,CTL
1063e92b4acc17f22a826d2c79da73b9,2.935252857,0.00990099,24,CTL
2df371c65a7a3622b70415bd07c4081f,2.831554397,0.01980198,24,CTL
a2cec0e8d7fe26f1b4376f3692c2c51e,2.756011349,0.02970297,24,CTL
e78ecb138a8bee2a728274b849db12c1,2.748645834,0.01980198,24,CTL
9382cd508f3bd05365a844dea9bc2162,2.714927255,0.02970297,24,CTL
e3a0a2d8316f0af7d48c8284931cc8e5,2.682001783,0.01980198,24,CTL
394eda29c886632f514dd94b58381186,2.671034728,0.02970297,24,CTL
0f9638d2552efe175d8e971e60bca94f,2.556422401,0.03960396,24,CTL
98bcf713cdab713b589f72f2ebcef570,2.553316215,0.01980198,24,CTL
b688fd2360318f8ca8b3cc33fb7af7d2,2.543099653,0.01980198,24,CTL
f4e78e2e397dc8bd3ca2f87c245a8773,2.488485848,0.03960396,24,CTL
e31678836ca29c0ebde1bd1003bcdca6,2.466597899,0.03960396,24,CTL
c1aff6e411940a2aa4c27aa18a3143cc,2.161655666,0.02970297,24,CTL
4bc29222703188e33f91bbc7f5e197cf,2.157448059,0.04950495,24,CTL
0ab207b9089db29f14a89594023c2963,2.029831551,0.04950495,24,CTL
b4d3722f3030aea9885a8a6fa72bdf01,2.004504124,0.03960396,24,CTL
2ff4709ff9d71371bab26d590ab17f91,1.952805741,0.02970297,24,CTL
4bc7a01c9f3ae55e58c6018c2b47c3d8,1.901134245,0.04950495,24,CTL
298c30194a5ba8e508cacc7b71c2badc,1.882640051,0.04950495,24,CTL
0c46b93beb2095bc899e1701b8364dbd,1.874264371,0.02970297,24,CTL
f8781b5e3419815b2ae2f762b8ea7fb6,1.661391834,0.04950495,24,CTL
257a5ac775eedd465b75f8e6a498f342,1.591750686,0.03960396,24,CTL
9ec8c45ceef6ba51add7b3d075ed401c,1.512019294,0.04950495,24,CTL
1c7d2ad94334dd47c5d0181ab8aea2b9,1.417050503,0.03960396,24,CTL
52d22dd840979db87cbb498cc0aca522,1.001001503,0.02970297,24,CTL
65a2b17f7e3dba66969ff9aca7731aee,1.001001503,0.04950495,24,CTL
2729f8f2d22a6b4bd4e4b80d67c09f05,1.001001503,0.03960396,24,CTL
6faf025d61e54fb3be2f52bd61ad7d78,1.001001503,0.03960396,24,CTL
bfccb95dab4f889c3486958b1ba1ea5d,1.001001503,0.01980198,24,CTL
8e2a7912b866123f453e5a2640309020,1.001001503,0.02970297,24,CTL
